Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,neg,neu,pos,compound,sentiment
3677,"If anyone getting error at 21:55 when Ken tries to convert it into int.
I tried this method and it worked for me:
df['min salary'] = pd.to_numeric(df['min salary'], errors='coerce')
df['max salary'] = pd.to_numeric(df['max salary'], errors='coerce')
df['min salary'] = df['min salary'].fillna(0).astype('int64')
df['max salary'] = df['max salary'].fillna(0).astype('int64')
After This Data Type Will be Changed From Object to int64.
You can also check  Data Types of every single Column in your DataSet using
df.info()
Or
df.dtypes
In Jupyter NoteBook",UgzFxCqZiEEWXgduSzp4AaABAg,http://www.youtube.com/channel/UCrmou1lqPtQBWoCWHjJx_rQ,rehan Siddique,0,0,2020-06-11 08:13:42+00:00,fhi4dOhmW-g,0,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-06-11,0.037,0.963,0.0,-0.4019,negative
1956,Damn just 10 min ago i was watching your video and saw this guy's comment on it and after few minutes found this video 😂😂😂,UgzK42HPAaYIhnYj_QJ4AaABAg,http://www.youtube.com/channel/UCd3Mg_KalHTDQO7bogTkuKg,Sujeet Sawant,1,3,2020-08-19 15:48:43+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-19,0.105,0.895,0.0,-0.4019,negative
3242,"Hi, 
I am facing 404 error when in hit the url after adding the files to github.",UgwktZzi1zRJfhyYcAd4AaABAg,http://www.youtube.com/channel/UC_158_03L3wCZDhQDdajE0Q,Santosh,2,0,2020-07-02 23:54:32+00:00,mEZ1Hj5yQ-8,2,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-07-02,0.153,0.847,0.0,-0.4019,negative
1596,Discord or slack channel?,Ugw4Px_FSM57YPF5ujN4AaABAg,http://www.youtube.com/channel/UCXM8gtEPTWdNWhtFg1IXoVQ,Justin Huang,2,1,2020-08-30 04:21:15+00:00,uXLnbdHMf8w,2,Why I'm Starting Data Science Over Again.,2020-08-30,0.474,0.526,0.0,-0.4019,negative
5510,"Hi ken,


I got an error after run the code


    raise SSLError(e, request=request)

SSLError: HTTPSConnectionPool(host='free-proxy-list.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: SysCallError(10054, 'WSAECONNRESET')"")))


how can i fix it ?",Ugwd-IT9J-q0i5LwkEp4AaABAg,http://www.youtube.com/channel/UCj7xPXFzJWhqDCYQW_SI5LQ,Rawan Khalid,0,0,2020-02-03 22:00:06+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-02-03,0.085,0.915,0.0,-0.4019,negative
5460,"No doubt about communicating with professors to get an experience. I was able to get a machine learning research position as an undergrad at one of my CS professors' lab. 
Also, other pieces of advice are priceless! Thank you Ken!",Ugy5S7uLLXAMYhXTyYZ4AaABAg,http://www.youtube.com/channel/UCu-w4xU9ONqwBXiVUa6IkvQ,Jaemin Lee,4,2,2020-02-18 17:30:29+00:00,xjhW1rSQeik,4,Data Science Advice for College Students,2020-02-18,0.124,0.818,0.058,-0.4184,negative
2524,"Sadly, the Captain did NOT survive",UgztGgjPvBelA0jvwJx4AaABAg,http://www.youtube.com/channel/UC-uAJZbwh0jXH1joA0vqGNw,Rolling Stone,1,0,2020-07-26 12:00:12+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-26,0.359,0.641,0.0,-0.4215,negative
921,Hi @Ken Jee I tried to follow you step by step. Unfortunately I got error after getting the url from github. you can see the error by clicking the link.Can you please help me.      https://singhsaurabh0913.github.io/Saurabh_Portfolio/,UgytFfDSuPzSJZLRKsR4AaABAg,http://www.youtube.com/channel/UCyn7KrTvreXdBrTTQTxY1Pw,saurabh singh,0,0,2020-09-28 08:08:58+00:00,mEZ1Hj5yQ-8,0,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-09-28,0.191,0.686,0.123,-0.4215,negative
503,I’m a senior in high school and am planning to major is data science in college. Is this a bad idea? Do jobs not want people with a data science major? I hope you see this and respond 🙏🏼,UgyY3fSpFv3_43AopWh4AaABAg,http://www.youtube.com/channel/UCD20kwI4ibFwUjwx3pmtZqg,Mark Lovishuk,2,2,2020-10-18 07:09:26+00:00,xjhW1rSQeik,2,Data Science Advice for College Students,2020-10-18,0.141,0.788,0.071,-0.4228,negative
1218,It’s so hard to do a project out of new idea 💡 feel like just quitting this field 10minths and still a noob in this field kills me from inside makes me wanna pull my hair Everytime I see a blank Jupiter notebook,UgxaFy2X_PuETmy0tQ94AaABAg,http://www.youtube.com/channel/UCaHuqOw2JF5KYn9XSUB8DRg,axa3547,1,3,2020-09-13 06:26:08+00:00,yukdXV9LR48,1,The Projects You Should Do To Get A Data Science Job,2020-09-13,0.149,0.793,0.058,-0.4391,negative
1637,I think one of the biggest obstacles of learning python is actually practicing the syntax and memorizing the many different functions needed to code. Any websites you’re using to practice the syntax/functions and solving given problems that are common when using python?,UgyA8SjaYarmmeiFOKd4AaABAg,http://www.youtube.com/channel/UCZYcf9l6pmxFWbocw37uUvQ,Joshy Washy,2,0,2020-08-29 17:16:55+00:00,uXLnbdHMf8w,2,Why I'm Starting Data Science Over Again.,2020-08-29,0.116,0.832,0.053,-0.4404,negative
3764,"It still shows 0 tweets even when I edit in the query.py, man :(",UgypqhJ5i5Np46cCyZN4AaABAg,http://www.youtube.com/channel/UC9wwQdy3BXONODmjtCxPlkA,Rajiv Suntharamurthy,2,8,2020-06-07 09:56:57+00:00,zF_Q2v_9zKY,2,Scrape Twitter Data in Python with Twitterscraper Module,2020-06-07,0.209,0.791,0.0,-0.4404,negative
4846,how can you enjoy frustration? it's most horrible feeling when something doesn't work....,UgwBr0iaIE_qkDlgCsp4AaABAg,http://www.youtube.com/channel/UCe8g0QTxnZvbO7pAAMBokow,MasterofPlay7,4,1,2020-05-11 03:05:21+00:00,a3VWq9smqhM,4,How to ULTRALEARN Data Science,2020-05-11,0.33,0.431,0.239,-0.4432,negative
2276,Is notre dam fire a searched keywords in tweets or what does it refers to ...? And how to add the parameter of hashtag??,UgwETGIBVZQJngeX22t4AaABAg,http://www.youtube.com/channel/UCBccXBufbLUrST3wCYPBftQ,Andy Fung,0,0,2020-08-04 08:01:56+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-08-04,0.118,0.882,0.0,-0.4479,negative
1783,"Thanks for updating the discount, unfortunately there is no way to buy it. The order form is not active.",Ugx3_Kkp0Au4xxAxc4h4AaABAg,http://www.youtube.com/channel/UCbPjl7hQP4BzU2hseUOxw9A,Guillermo Mendoza,2,0,2020-08-25 00:51:36+00:00,iGUiLWFDWfk,2,Don't Buy My Course..,2020-08-25,0.277,0.606,0.117,-0.4512,negative
2181,"With Siraj the real nail in the coffin was how badly he plagiarized that deep learning paper by replacing mathematical words with nonsense words (complicated hilbert spaces, haha). I understand why people lie when there's little chance of getting caught. I don't understand when people do it in a situation where they will almost certainly be caught.",Ugybtdh4qMw77bO7YwR4AaABAg,http://www.youtube.com/channel/UCP6CZvY6WqREsGSCQBJ0hcQ,Synn Fusion,1,2,2020-08-08 01:14:17+00:00,vQGJvmhpq_s,1,The Plagiarism Problem in Data Science,2020-08-08,0.097,0.839,0.064,-0.4563,negative
2631,"Its white and its a beast = Fenrir (a white wolf) ! Also just wondering, regarding the choice of CPU. Doesn't ryzen cpu's have problem with intel compilers which significantly reduces performance?",UgyWTxK9TuQTaftNs_N4AaABAg,http://www.youtube.com/channel/UCnJSyAp5Yr--N9pTcgJOGGQ,kurt rojas,2,1,2020-07-24 16:09:00+00:00,_rbrdNTpZGo,2,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-24,0.097,0.903,0.0,-0.4574,negative
2211,Very annoying background music. Also in podcast. Otherwise perfect.😌,UgzBiuuBr3lSkfitJnJ4AaABAg,http://www.youtube.com/channel/UCKue4WNhsqi-MC18-eNcjEA,Kanishk Kumar,1,3,2020-08-07 15:42:49+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-08-07,0.272,0.728,0.0,-0.4576,negative
754,"""what do you mean i can't use a Jupyter notebook for this""  , as a beginner ,i feel attacked in so many ways lmaoo 😂",Ugyr91vjRHb7djpguPt4AaABAg,http://www.youtube.com/channel/UCBJW_JK6l94SJxMdS4C5hEA,Ogawa San,4,7,2020-10-05 15:42:39+00:00,WRF_dKZ_i24,4,Sh*t Data Scientists Say (Parody),2020-10-05,0.136,0.864,0.0,-0.4588,negative
1576,I need this process so bad. Thank you!,Ugxl7v8Iso3fZ-mYzit4AaABAg,http://www.youtube.com/channel/UCE5oxIqFxkc4iVgiKtIsoRw,Effen Truth,1,1,2020-08-30 14:39:30+00:00,uXLnbdHMf8w,1,Why I'm Starting Data Science Over Again.,2020-08-30,0.381,0.398,0.221,-0.4597,negative
1814,Can someone who’s not so good with Maths go for data science career path,Ugz5IcRh5h0dXWzbmuh4AaABAg,http://www.youtube.com/channel/UCjmH9yDAOisVyhOFqVmOa3w,Ifunanya Ajaegbohbj,1,0,2020-08-23 22:41:03+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-23,0.189,0.811,0.0,-0.464,negative
1101,"Hi can anyone help..I am trying to make a loop to copy and classify images i have according to category and image index number from a csv file, however I am only managing to keep looping in the same spot ;/ ..this is the code..i tried glob , index , os.walk, iterrows, itertuples, everything. Can someone please indicate what I'm doing wrong. pls pls lps help i am getting so frustrated and annoyed at this.


import glob
import shutil
import pandas as pd
import numpy as np
import os

df=pd.read_csv('Data_entry_2017.csv')
#df.head(12)

#a
a=(df.iloc[0,0])

i=1
#b
b=(df.iloc[0,i])

#Cardiomegaly
#print(type(new_str2))

src = (r'L:/xrayChestImages/images_001/images/')  #00000001_000
dest = (r""L:/chest_xray/"")




for ind in df.index:
    if b == 'Cardiomegaly':
        new_str=str(a) 
        new_str2=str(b)
        dest2=os.path.join(dest, new_str)
        src2=os.path.join(src, new_str)
        print(new_str)
        print (src2)
        print (dest2)
        shutil.copy2(src2, dest2) #file  #dest_dir3 1st row
        i=i+1
        b=(df.iloc[0,i])",UgxQl6hQC2pd8Sz7FPh4AaABAg,http://www.youtube.com/channel/UCovSeWUJstF-tIUH2At-j5A,Mark Caruana,0,0,2020-09-20 23:19:41+00:00,4OZip0cgOho,0,How I Would Learn Data Science (If I Had to Start Over),2020-09-20,0.077,0.839,0.084,-0.4642,negative
2938,This went from 0 to 100 real quick. SMH,Ugy1_KRZkhRgpSTo4Ql4AaABAg,http://www.youtube.com/channel/UCiLapca5gF4gVKzbJKp2JIg,Channel,0,0,2020-07-14 09:58:53+00:00,4OZip0cgOho,0,How I Would Learn Data Science (If I Had to Start Over),2020-07-14,0.302,0.698,0.0,-0.4648,negative
5667,"THanks for the video! It's brought me closer to my objective than anything else ;-)
But, when I input this line : tweets = query_tweets(#hungergames, begindate = begin_date, enddate = end_date, limit = limit, lang = lang)
it  hangs on ... (this might mean sth in python. New python user here, so I *think* it is asking for more code???)
Or does using a hastag mess things up?",UgyCWJdbFTTph8T2KP94AaABAg,http://www.youtube.com/channel/UCQC3ZjmD7pcfo4_xZPftt5w,Jessica E Black,3,0,2019-10-30 22:32:56+00:00,zF_Q2v_9zKY,3,Scrape Twitter Data in Python with Twitterscraper Module,2019-10-30,0.051,0.876,0.074,-0.4682,negative
446,"So I did a project on linear regression and I'm still kind of struggling to understand it. I looked up Kaggle Notebooks titled ""Linear Regression"" or something close to that. Other than watch other courses, read other books, and do more projects is there anything else I can do?",UgyOoJzqQB5d9ZVLYoB4AaABAg,http://www.youtube.com/channel/UCJI-l_yPytLuJ1ohpBUUADQ,Rahul Das,1,1,2020-10-22 00:26:40+00:00,-pdXWmj9xxU,1,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,2020-10-22,0.066,0.934,0.0,-0.4754,negative
1760,Dude you are terrible in explaining things in a pedagogical what. Impossible to follow your quick scrolling.,UgwdAVSW8YpuZzqZSE94AaABAg,http://www.youtube.com/channel/UCDBDi-aNQzor9QZ-xaW2hyg,Andy N,1,0,2020-08-26 11:22:52+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-08-26,0.171,0.829,0.0,-0.4767,negative
4525,We all know consulting is a fake career.,Ugza4i9HFdYXDNZMXTV4AaABAg,http://www.youtube.com/channel/UCSoGDcT9eKJwqqmM8a5efNw,Zingg,3,14,2020-05-16 06:57:51+00:00,4OZip0cgOho,3,How I Would Learn Data Science (If I Had to Start Over),2020-05-16,0.341,0.659,0.0,-0.4767,negative
634,The master branche of Github pages doesn't appear on sources. what have I done wrong?,UgxzjGrgOC_yZlacd0J4AaABAg,http://www.youtube.com/channel/UCSP1PMVrR-3RMyHfzh1-gUw,modu gueye,0,0,2020-10-11 01:39:09+00:00,mEZ1Hj5yQ-8,0,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-10-11,0.193,0.807,0.0,-0.4767,negative
2552,you should name it Yeager. It's from Attack on Titan anime,UgwvoJ5jXRCvpJHKbfd4AaABAg,http://www.youtube.com/channel/UCjdithLd8BKa6v1qTzXHShA,Gabriela Matias Navarro,0,1,2020-07-25 14:26:08+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-25,0.237,0.763,0.0,-0.4767,negative
3272,"Thank you for such a direct, no frills video.

Would you say that learning SQL is still a big part of data science?

Sorry if this was already asked, but skimming 800+ comments (well done btw) isn't easy 😅.",Ugy2JqrUTu6Mr-hHODt4AaABAg,http://www.youtube.com/channel/UCLCVK8IS_q9oTH18N3mA2Qg,DeShawn Harden,2,2,2020-07-01 00:13:10+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-07-01,0.144,0.813,0.043,-0.4782,negative
5368,"Hello Ken Jee, would you be able to help? I get this error while running the code below. The error comes out as part of the output. But the number of tweets seems less even without me setting a limit. 
""ERROR: Failed to parse JSON ""Expecting value: line 1 column 1 (char 0)"" while requesting ""https://twitter.com/i/search/timeline?f=tweets&vertical=default&include_available_features=1&include_entities=1&reset_error_state=false&src=typd&max_position=TWEET-1237528655246413824-1237528662397730817&q=coronavirus%20since%3A2020-03-04%20until%3A2020-03-11&l=en""",Ugyr7xdPmzj0hJRa_DJ4AaABAg,http://www.youtube.com/channel/UCTMdedAWc71Itsu_7cBg3cA,Akhila Joseph,0,0,2020-03-18 16:14:40+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-03-18,0.14,0.755,0.105,-0.4784,negative
366,"hey ken  , while i am performing my wordcloud code part , i am getting this error ""The _imagingft C module is not installed"" , what should i do?",UgxZzDky2LmxgmtesDd4AaABAg,http://www.youtube.com/channel/UCTF-juY_qs41sm-w16vZzGA,Pratik Gehlot,2,1,2020-10-27 17:46:28+00:00,QWgg4w1SpJ8,2,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),2020-10-27,0.13,0.87,0.0,-0.481,negative
3085,"selenium.common.exceptions.ElementNotInteractableException: Message: element not interactable: element has zero size  (Session info: chrome=83.0.4103.116)


I am getting this error every time I run this model.",UgxJwgvUCPdzSE_sr-94AaABAg,http://www.youtube.com/channel/UCJi8oIXcY0G8rO0Fdyu2BSA,Rahul Patel,0,0,2020-07-08 20:03:16+00:00,GmW4F6MHqqs,0,Data Science Project from Scratch - Part 2 (Data Collection),2020-07-08,0.135,0.865,0.0,-0.481,negative
5410,"SSLError: HTTPSConnectionPool(host='free-proxy-list.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: SysCallError(10054, 'WSAECONNRESET')"")))

I'm getting this error. What should I do?",UgypPXB14Psp-12NjOh4AaABAg,http://www.youtube.com/channel/UCOJ28o33IZubuyPq49vx-tA,Pratik Satpathy,0,0,2020-03-08 20:45:26+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-03-08,0.135,0.865,0.0,-0.481,negative
5089,"File ""C:/Users/Shukla/Documents/Glassdoor/start1.py"", line 8, in <module>
    import glassdoor_scraper as gs

  File ""C:\Users\Shukla\Documents\Glassdoor\glassdoor_scraper.py"", line 12
    In [15]:
            ^
SyntaxError: invalid syntax




i am getting this error",UgwLp9y5b1XZWeqFw1h4AaABAg,http://www.youtube.com/channel/UCM65z4i7G2-s6XxdEcWTWNw,Vikas Shukla,3,0,2020-04-22 13:37:06+00:00,GmW4F6MHqqs,3,Data Science Project from Scratch - Part 2 (Data Collection),2020-04-22,0.124,0.876,0.0,-0.481,negative
1764,"How about data analytics? I studied computer science and I feel that I'm not confident in programming yet. And I feel that Data Science needs more programming and statistics than Data analytics. So, should I start with Data analytics? thoughts?",UgxOcXhAjZdSk-HzasJ4AaABAg,http://www.youtube.com/channel/UCwPvZX0aMm_DYKhVn9DhQwg,Karim Nabil,3,0,2020-08-26 05:29:26+00:00,4OZip0cgOho,3,How I Would Learn Data Science (If I Had to Start Over),2020-08-26,0.083,0.917,0.0,-0.4885,negative
2533,The thumbnail is scary indeed 🤪,UgwJGuXIJHF8z7Lxt0R4AaABAg,http://www.youtube.com/channel/UCem1z1qjAEjikIUQUsC9VEA,Son Nguyen Hoang,0,0,2020-07-26 07:50:27+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-26,0.444,0.556,0.0,-0.4939,negative
1702,3rd point is my biggest hadicap :'(,UgwYJbCGTRxy6oiB2J54AaABAg,http://www.youtube.com/channel/UC2GZqsySbySokuEk0HCR1kw,cool monkey,1,2,2020-08-28 21:49:59+00:00,m5pwx3hgtzM,1,3 Reasons You Should NOT Become a Data Scientist,2020-08-28,0.348,0.652,0.0,-0.4939,negative
595,I was thinking of taking data science because it involved coding. But now I'm not so sure about it.,UgyVSs6DZujCCntf1A94AaABAg,http://www.youtube.com/channel/UCTXMs08x-jXj988oOS02kUQ,Harivignesh M,1,1,2020-10-14 09:38:02+00:00,m5pwx3hgtzM,1,3 Reasons You Should NOT Become a Data Scientist,2020-10-14,0.159,0.841,0.0,-0.4957,negative
4749,How can I get about 75k to 100k tweets without retweets? please help me out,UgwO58V62st-dxMz8Gt4AaABAg,http://www.youtube.com/channel/UC59j6anSIIriX58rIEFPTIw,rohit bhattacharya,0,0,2020-05-12 10:06:25+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-05-12,0.26,0.74,0.0,-0.4973,negative
3577,"HI Ken I am getting X out failed ,while scrapping",Ugxmi9LJ-BPqW8Taaet4AaABAg,http://www.youtube.com/channel/UCESzfJh2n20OMVld7VX0MBw,Vju Kulkarni,0,0,2020-06-14 07:05:06+00:00,GmW4F6MHqqs,0,Data Science Project from Scratch - Part 2 (Data Collection),2020-06-14,0.32,0.68,0.0,-0.5106,negative
4889,sick new intro,UgyTo9Ui7j3k4o1RR5d4AaABAg,http://www.youtube.com/channel/UCnR2WBzmZ9Lo2BLCYjWNkng,Paolo Pedrigal,1,1,2020-05-09 06:29:38+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-09,0.623,0.377,0.0,-0.5106,negative
4279,The IBM Data Science specialization course at Coursera.com is a very good course for beginners. I know it isn't free but anyone can get it for free by applying for financial aid at Coursera,Ugz82Ypuhxzgio2hHA94AaABAg,http://www.youtube.com/channel/UCClCC8bIWUvHlxQeXEkLHjw,Ajijul Hakim Abid,1,1,2020-05-23 21:20:14+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-05-23,0.148,0.795,0.057,-0.5118,negative
3951,"Man, as a newbie I can't thank you enough for this playlist. Helped me wrap loose concepts altogether.",UgzJd4azQxqy-5L_17V4AaABAg,http://www.youtube.com/channel/UCVj54KWXWVqxaZOGiuwbuMw,Aris Sandrea,1,2,2020-06-02 02:30:54+00:00,QWgg4w1SpJ8,1,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),2020-06-02,0.24,0.76,0.0,-0.5283,negative
4724,"Im 10 views away from 69,420 views feels bad man",UgwsHFtQbQDEbQlfaxB4AaABAg,http://www.youtube.com/channel/UCdb9O3ivskXHq939K0hfTgA,sSanta21,1,1,2020-05-12 17:53:43+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-12,0.28,0.72,0.0,-0.5423,negative
3964,"Hello, I have just completed learning concepts and algorithms of ML and deep learning. But after this, I really find no way to step forward, although I tried picking up some projects from kaggel, but in that too I faced a lot of problems and felt like a end. 

So can there be a specific journey defined for a learner to enter implementation phase after completing the learning phase?",UgwPzBdApQ84UTmPBpt4AaABAg,http://www.youtube.com/channel/UC-wnnZGarjiLA4PevepiA8w,Rushank Savant,1,2,2020-06-01 15:57:05+00:00,8igH8qZafpo,1,3 Proven Data Science Projects for Beginners (Kaggle),2020-06-01,0.099,0.853,0.048,-0.545,negative
2753,"Hi Ken, I have to predict a binary classification, the dataset has two columns with monetary information, both have right-skewed distribution. If i scale columns and /or apply log transformations, accuracy gets worse. Why could that be ? Even by removing outliers (percentile 98 or 99) it also gets worse, Thanks !",Ugw4NW2VXPu_E084EeZ4AaABAg,http://www.youtube.com/channel/UC778iUMzZmUQOU57jSjJUFA,Diego Juritz,1,2,2020-07-20 15:56:25+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-20,0.122,0.824,0.054,-0.5562,negative
1616,This video is the essence of don't let perfect be the enemy of good.,UgztomOzRsttU-i6Ppd4AaABAg,http://www.youtube.com/channel/UC7Qy6THQsYSMwPaXOhTGTZQ,Samuel Swank,1,3,2020-08-29 21:35:55+00:00,1aXk2RViq3c,1,How to Make A Data Science Portfolio Website with Github Pages,2020-08-29,0.319,0.539,0.142,-0.5571,negative
4716,"It will be hard for me, i dont like collaborating with people because i dont like arguements",UgzA0GakEqec5rUlCCR4AaABAg,http://www.youtube.com/channel/UCSPmgp9nU-touNUhOsleQnQ,Maria Espudiya,2,3,2020-05-12 21:26:40+00:00,m5pwx3hgtzM,2,3 Reasons You Should NOT Become a Data Scientist,2020-05-12,0.319,0.681,0.0,-0.5603,negative
328,0:00 - 0:28 david blaine MIND FREAK,UgxI7HtVgLphbI-O6DB4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,2,2020-10-30 17:51:00+00:00,domVw8isGOI,1,How I Chose My Masters Degree for Breaking into Data Science,2020-10-30,0.421,0.579,0.0,-0.5622,negative
3765,iam sry but this information is useless,UgyGtNWaOnjm28lCy2V4AaABAg,http://www.youtube.com/channel/UCu87J61HoFUbWvCPIetwPOg,Urban Beast's,0,0,2020-06-07 09:04:14+00:00,4qZINLzwYyk,0,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],2020-06-07,0.381,0.619,0.0,-0.5719,negative
5044,"I tried using lambda functions the way u are using to mark as 1 if data have 'developer' But i am getting error.
TypeError: argument of type 'float' is not iterable
a['developer']=a['MainBranch'].apply(lambda x : 1 if 'developer' in x else 0)
Main branch contains statements something like below
Ex : I am a developer by profession , I am student, I am working as a hobby.


Please let me know what mistake I am doing.",Ugx_oLvoV2cfwSWC2A94AaABAg,http://www.youtube.com/channel/UClncV5qNoAR8V7i4ggUSSMA,suhas kulkarni,1,0,2020-04-27 07:03:16+00:00,fhi4dOhmW-g,1,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-04-27,0.141,0.77,0.088,-0.5719,negative
3097,Tired of python python but no internship yet.,UgxxePDtM71ZAhIK6Kd4AaABAg,http://www.youtube.com/channel/UCzreE9XQchHrfheJ5PvY9ZA,Pankaj Joshi,3,1,2020-07-08 08:31:54+00:00,4OZip0cgOho,3,How I Would Learn Data Science (If I Had to Start Over),2020-07-08,0.442,0.558,0.0,-0.5789,negative
3696,Can i start doing the project without completing any of the micro courses on kaggle? or should i start wth the micro courses first before start doing the beginner's project?,UgxDizaYgcPzx34wJ8Z4AaABAg,http://www.youtube.com/channel/UCnZfsIc6dAh_u7UQl3QNKUw,Scorlib pl,2,7,2020-06-10 02:30:10+00:00,8igH8qZafpo,2,3 Proven Data Science Projects for Beginners (Kaggle),2020-06-10,0.122,0.878,0.0,-0.5803,negative
4703,can i self learn data science if my math is incredibly bad? (like grade 2-3 standard),UgyhxuLjj-nq_3PgTZN4AaABAg,http://www.youtube.com/channel/UCHOVVhxw40pJ6dGe_slp9yQ,Jacob Chong,1,3,2020-05-13 06:10:39+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-13,0.213,0.787,0.0,-0.5849,negative
5522,"Hi Ken, I tried following your tutorial, but when I try to run everything, I get a long error message in the console.  Being a novice,  the answers on boards liek GitHub and Stackoverflow are more confusiing than anything else. Do you happen to know what the nature of this error is? Thank you for your help.
 Here is the error I get : 



File ""<ipython-input-1-c4ac0bf823b4>"", line 1, in <module>
    from twitterscraper import query_tweets

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\__init__.py"", line 13, in <module>
    from twitterscraper.query import query_tweets

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\query.py"", line 73, in <module>
    proxies = get_proxies()

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\query.py"", line 43, in get_proxies
    response = requests.get(PROXY_URL)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\api.py"", line 75, in get
    return request('get', url, params=params, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\api.py"", line 60, in request
    return session.request(method=method, url=url, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\sessions.py"", line 533, in request
    resp = self.send(prep, **send_kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\sessions.py"", line 646, in send
    r = adapter.send(request, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\adapters.py"", line 514, in send
    raise SSLError(e, request=request)

SSLError: HTTPSConnectionPool(host='free-proxy-list.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))",UgyFKdSP9rk8UrclsUN4AaABAg,http://www.youtube.com/channel/UCGp31Cf8y3jPYQ4Zc9nhEZQ,Dominique .Degré,2,0,2020-01-30 19:12:15+00:00,zF_Q2v_9zKY,2,Scrape Twitter Data in Python with Twitterscraper Module,2020-01-30,0.062,0.898,0.04,-0.5927,negative
2558,i have problem with glassdoor_scrapper module. it said that there is no module in there. what should i do about that?,UgyGjXhpaxwrLBdLuC14AaABAg,http://www.youtube.com/channel/UCiQO1aDhymygINsM73QFNQQ,Khairi Hilmi Saputra,2,1,2020-07-25 11:36:24+00:00,GmW4F6MHqqs,2,Data Science Project from Scratch - Part 2 (Data Collection),2020-07-25,0.224,0.776,0.0,-0.5994,negative
5662,"Thank you! Awesome tutorial and an amazing find. Btw could you perhaps also do a video on how to get a library of users from twitterscrapper? I tried using the author's example ""get_twitter_user_data_parallel.py"" but to no avail, kept running into problems :/ Don't know if it is just me though.",Ugw2b0LIFO2L0lzP2Pp4AaABAg,http://www.youtube.com/channel/UCA7rpeNOW1jla26_7UpKfiQ,SwiftYMB,2,0,2019-11-07 03:14:58+00:00,zF_Q2v_9zKY,2,Scrape Twitter Data in Python with Twitterscraper Module,2019-11-07,0.17,0.714,0.117,-0.6177,negative
